anno,provincia,tipo_strada,tipo_carreggiata,punto_incidente,segnaletica,condizioni_meteorologiche,natura_incidente,altri_veicoli_coinvolti,morti_entro_24_ore,morti_entro_30_giorni,feriti,Ora,trimestre,hospital,police,school,popolazione_provincia,parco_veicolare
2022,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale,Sereno,Scontro frontale-laterale,0,0,0,2,22,1,4,19,35,421688,138903
2022,Oristano,Strada urbana nell'abitato,Due carreggiate,Rettilineo,Assente,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,15,1,6,12,7,151655,372870
2022,Sud Sardegna,Statale,Una carreggiata a senso unico,Rettilineo,Verticale,Sereno,Tamponamento,0,0,0,4,16,1,10,22,15,337178,291340
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,14,1,4,34,29,476516,446717
2022,Sud Sardegna,Comunale extraurbana,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,"Fuoriuscita, sbandamento",0,1,1,0,4,1,10,22,15,337178,291340
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,15,1,10,22,15,337178,291340
2022,Nuoro,Statale,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,13,1,5,27,10,200376,195555
2022,Cagliari,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,10,1,4,19,35,421688,138903
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale,0,0,0,3,18,1,10,22,15,337178,291340
2022,Oristano,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Vento forte,Tamponamento,0,0,0,3,11,1,6,12,7,151655,372870
2022,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,3,7,1,4,34,29,476516,446717
2022,Nuoro,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Altro,Scontro frontale-laterale,0,0,0,1,11,1,5,27,10,200376,195555
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Orizzontale,Sereno,Scontro laterale,0,0,0,1,15,1,4,34,29,476516,446717
2022,Cagliari,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,3,19,1,4,19,35,421688,138903
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,19,1,4,34,29,476516,446717
2022,Nuoro,Statale entro l'abitato,Una carreggiata a doppio senso,Curva,Assente,Sereno,Urto con ostacolo,0,0,0,1,7,1,5,27,10,200376,195555
2022,Oristano,Statale,Una carreggiata a senso unico,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,18,1,6,12,7,151655,372870
2022,Oristano,Provinciale,Una carreggiata a doppio senso,Curva,Verticale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,23,1,6,12,7,151655,372870
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,1,1,4,34,29,476516,446717
2022,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,5,1,10,22,15,337178,291340
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Tamponamento,0,0,0,1,12,1,10,22,15,337178,291340
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Scontro frontale,0,0,0,3,13,1,4,34,29,476516,446717
2022,Oristano,Provinciale entro l'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,18,1,6,12,7,151655,372870
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,3,1,10,22,15,337178,291340
2022,Sassari,Provinciale entro l'abitato,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,1,1,0,14,1,4,34,29,476516,446717
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,20,1,4,34,29,476516,446717
2022,Nuoro,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,11,1,5,27,10,200376,195555
2022,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Vento forte,Investimento di pedoni,0,0,0,1,11,1,5,27,10,200376,195555
2022,Oristano,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,20,1,6,12,7,151655,372870
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,12,1,10,22,15,337178,291340
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Pendenza,Assente,Sereno,Scontro frontale,0,0,0,2,9,1,4,34,29,476516,446717
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,18,1,4,34,29,476516,446717
2022,Nuoro,Provinciale,Una carreggiata a doppio senso,Curva,Verticale,Sereno,Scontro frontale-laterale,0,0,0,2,12,1,5,27,10,200376,195555
2022,Sud Sardegna,Statale,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,19,1,10,22,15,337178,291340
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,11,1,10,22,15,337178,291340
2022,Sassari,Statale,Una carreggiata a doppio senso,Curva,Orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,12,1,4,34,29,476516,446717
2022,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,1,0,0,6,12,1,4,34,29,476516,446717
2022,Nuoro,Statale entro l'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,13,1,5,27,10,200376,195555
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,13,1,10,22,15,337178,291340
2022,Sud Sardegna,Provinciale entro l'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,14,1,10,22,15,337178,291340
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,2,16,1,10,22,15,337178,291340
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Scontro frontale,0,1,1,3,23,1,4,34,29,476516,446717
2022,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Curva,Assente,Sereno,Urto con ostacolo,0,0,0,1,8,1,5,27,10,200376,195555
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,"Dosso, strettoia",Assente,Sereno,Scontro frontale,0,0,0,1,15,1,10,22,15,337178,291340
2022,Cagliari,Statale,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,0,1,4,19,35,421688,138903
2022,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,10,1,4,34,29,476516,446717
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Verticale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,11,1,4,34,29,476516,446717
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,13,1,4,34,29,476516,446717
2022,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,19,1,4,19,35,421688,138903
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,8,1,10,22,15,337178,291340
2022,Sassari,Statale,Due carreggiate,Curva,Verticale,Pioggia,Scontro laterale,0,0,0,1,11,1,4,34,29,476516,446717
2022,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Scontro frontale,0,0,0,1,13,1,5,27,10,200376,195555
2022,Sud Sardegna,Statale,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,18,1,10,22,15,337178,291340
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Pioggia,Scontro frontale-laterale,0,0,0,1,20,1,10,22,15,337178,291340
2022,Nuoro,Statale,Due carreggiate,Rettilineo,Verticale e orizzontale,Pioggia,Urto con veicolo in fermata o in arresto,0,0,0,5,22,1,5,27,10,200376,195555
2022,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,3,10,1,10,22,15,337178,291340
2022,Sassari,Statale,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,13,1,4,34,29,476516,446717
2022,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,17,1,4,34,29,476516,446717
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,1,21,1,4,34,29,476516,446717
2022,Nuoro,Provinciale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Scontro laterale,0,0,0,1,8,1,5,27,10,200376,195555
2022,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Intersezione segnalata,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,10,1,10,22,15,337178,291340
2022,Oristano,Provinciale,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,19,1,6,12,7,151655,372870
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Tamponamento,0,0,0,3,21,1,10,22,15,337178,291340
2022,Nuoro,Provinciale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,12,1,5,27,10,200376,195555
2022,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,16,1,4,34,29,476516,446717
2022,Sud Sardegna,Statale entro l'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,4,20,1,10,22,15,337178,291340
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,21,1,4,34,29,476516,446717
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Vento forte,Tamponamento,0,0,0,1,15,1,10,22,15,337178,291340
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,4,1,4,34,29,476516,446717
2022,Oristano,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,3,21,1,6,12,7,151655,372870
2022,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,22,1,4,19,35,421688,138903
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,7,1,4,34,29,476516,446717
2022,Cagliari,Statale,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,10,1,4,19,35,421688,138903
2022,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Tamponamento,0,0,0,2,10,1,10,22,15,337178,291340
2022,Nuoro,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,13,1,5,27,10,200376,195555
2022,Cagliari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Tamponamento,0,0,0,1,17,1,4,19,35,421688,138903
2022,Sud Sardegna,Comunale extraurbana,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,1,0,0,1,18,1,10,22,15,337178,291340
2022,Oristano,Statale,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,18,1,6,12,7,151655,372870
2022,Sassari,Statale,Una carreggiata a senso unico,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,2,19,1,4,34,29,476516,446717
2022,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,2,19,1,4,34,29,476516,446717
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Curva,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,20,1,4,34,29,476516,446717
2022,Cagliari,Statale,Due carreggiate,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,1,1,4,19,35,421688,138903
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,13,1,10,22,15,337178,291340
2022,Sud Sardegna,Statale,Due carreggiate,Curva,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,2,14,1,10,22,15,337178,291340
2022,Oristano,Provinciale,Una carreggiata a doppio senso,Curva,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,17,1,6,12,7,151655,372870
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,19,1,4,34,29,476516,446717
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,7,6,1,10,22,15,337178,291340
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,13,1,4,34,29,476516,446717
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,2,16,1,10,22,15,337178,291340
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,2,20,1,10,22,15,337178,291340
2022,Sud Sardegna,Statale entro l'abitato,Una carreggiata a senso unico,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,1,1,1,0,1,10,22,15,337178,291340
2022,Oristano,Provinciale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Scontro laterale,0,0,0,1,11,1,6,12,7,151655,372870
2022,Sud Sardegna,Statale entro l'abitato,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,4,1,10,22,15,337178,291340
2022,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,3,7,1,4,34,29,476516,446717
2022,Nuoro,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,16,1,5,27,10,200376,195555
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,0,1,4,34,29,476516,446717
2022,Sud Sardegna,Altra strada,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,17,1,10,22,15,337178,291340
2022,Cagliari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,4,1,4,19,35,421688,138903
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Pioggia,"Fuoriuscita, sbandamento",0,0,0,2,16,1,4,34,29,476516,446717
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Temporanea di cantiere,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,1,23,1,4,34,29,476516,446717
2022,Nuoro,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Tamponamento,0,0,0,2,8,1,5,27,10,200376,195555
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,4,11,1,10,22,15,337178,291340
2022,Nuoro,Statale entro l'abitato,Una carreggiata a doppio senso,Curva,Verticale,Sereno,Urto con ostacolo,0,0,0,1,22,1,5,27,10,200376,195555
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,19,1,4,34,29,476516,446717
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,8,1,4,34,29,476516,446717
2022,Nuoro,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,10,1,5,27,10,200376,195555
2022,Sassari,Provinciale,Due carreggiate,Rettilineo,Orizzontale,Sereno,Scontro frontale,0,1,1,1,12,1,4,34,29,476516,446717
2022,Nuoro,Statale,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,16,1,5,27,10,200376,195555
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Urto con ostacolo,0,1,1,1,17,1,10,22,15,337178,291340
2022,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Scontro laterale,0,0,0,1,19,1,10,22,15,337178,291340
2022,Sassari,Comunale extraurbana,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,0,1,4,34,29,476516,446717
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Urto con ostacolo,0,0,0,1,5,1,10,22,15,337178,291340
2022,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,20,1,4,19,35,421688,138903
2022,Oristano,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,20,1,6,12,7,151655,372870
2022,Oristano,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Assente,Sereno,Scontro laterale,0,0,0,1,10,1,6,12,7,151655,372870
2022,Oristano,Comunale extraurbana,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,"Fuoriuscita, sbandamento",0,1,1,0,15,1,6,12,7,151655,372870
2022,Sassari,Statale,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,18,1,4,34,29,476516,446717
2022,Nuoro,Provinciale,Una carreggiata a doppio senso,Curva,Verticale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,18,1,5,27,10,200376,195555
2022,Nuoro,Provinciale,Una carreggiata a doppio senso,Incrocio,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,12,1,5,27,10,200376,195555
2022,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,20,1,4,34,29,476516,446717
2022,Sud Sardegna,Statale,Una carreggiata a senso unico,Rettilineo,Orizzontale,Pioggia,Tamponamento,0,0,0,4,21,1,10,22,15,337178,291340
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,2,8,1,4,34,29,476516,446717
2022,Cagliari,Provinciale,Una carreggiata a doppio senso,Curva,Orizzontale,Sereno,Scontro laterale,0,0,0,1,10,1,4,19,35,421688,138903
2022,Oristano,Statale,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,10,1,6,12,7,151655,372870
2022,Nuoro,Statale,Una carreggiata a doppio senso,Curva,Verticale,Sereno,Tamponamento,0,0,0,6,13,1,5,27,10,200376,195555
2022,Oristano,Provinciale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Vento forte,Urto con ostacolo,0,0,0,1,13,1,6,12,7,151655,372870
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale,Vento forte,Investimento di pedoni,0,0,0,1,19,1,10,22,15,337178,291340
2022,Sassari,Statale entro l'abitato,Una carreggiata a doppio senso,"Dosso, strettoia",Verticale,Sereno,Scontro laterale,0,0,0,1,12,1,4,34,29,476516,446717
2022,Oristano,Statale entro l'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,2,13,1,6,12,7,151655,372870
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,14,1,4,34,29,476516,446717
2022,Oristano,Provinciale,Una carreggiata a doppio senso,Curva,Verticale,Sereno,Scontro frontale-laterale,0,0,0,2,16,1,6,12,7,151655,372870
2022,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,21,1,5,27,10,200376,195555
2022,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Scontro frontale-laterale,0,0,0,3,16,1,10,22,15,337178,291340
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Assente,Pioggia,Tamponamento,0,0,0,1,18,1,4,34,29,476516,446717
2022,Sassari,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,Urto con veicolo in fermata o in arresto,0,0,0,3,19,1,4,34,29,476516,446717
2022,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,Urto con ostacolo,0,0,0,2,10,1,4,34,29,476516,446717
2022,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,3,0,1,5,27,10,200376,195555
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,13,1,10,22,15,337178,291340
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Scontro laterale,0,0,0,2,8,1,10,22,15,337178,291340
2022,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale,Sereno,Scontro frontale,0,0,0,1,18,1,10,22,15,337178,291340
2022,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,19,1,4,34,29,476516,446717
2022,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,23,1,10,22,15,337178,291340
2022,Sud Sardegna,Altra strada,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,"Fuoriuscita, sbandamento",0,1,1,0,18,1,10,22,15,337178,291340
2022,Oristano,Provinciale,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,3,1,6,12,7,151655,372870
2022,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,10,1,4,34,29,476516,446717
